LMSD Examples,LM_ID,Common Name,Systematic Name,Main Class,Sub Class,Mass,Formula,m/z,RT [min]
/resources/tools/chemdb_ontology?abbrev=FA 19:2,LMFA01030503,18-nonadecynoic acid,18-nonadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=FA 19:2,LMFA01030899,"19:2(5Z,9Z)","5Z,9Z-nonadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=FA 19:2,LMFA01031317,"8Z,11Z-nonadecadienoic acid","8Z,11Z-nonadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=FA 19:2,LMFA01031316,"9Z,12Z-nonadecadienoic acid","9Z,12Z-nonadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=FA 19:2,LMFA01031345,Orbonaic acid,"5Z,8Z-nonadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=FA 19:2,LMFA01031239,,"14Z,18-nonadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=FA 19:2,LMFA01140018,Sterculic acid,"9,10-methylene-9-octadecenoic acid",Fatty Acids and Conjugates [FA01],Carbocyclic fatty acids [FA0114],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=FA 19:2,LMFA02000303,"16-methyl-octadeca-9Z,12Z-dienoic acid","16-methyl-octadeca-9Z,12Z-dienoic acid",Octadecanoids [FA02],Other Octadecanoids [FA0200],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=WE 19:2,LMFA07010621,"(E)-3,7-Dimethyl-2,6-octadienyl nonanoate","(E)-3,7-Dimethyl-2,6-octadienyl nonanoate",Fatty esters [FA07],Wax monoesters [FA0701],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=WE 19:2,LMFA07011157,Neryl 6-methyloctanoate,"3,7-dimethyl-2Z,6-octadienyl 6-methyloctanoate",Fatty esters [FA07],Wax monoesters [FA0701],294.26,C19H34O2,293.24879,7.867
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01020207,"16-methyl-6Z,9Z-heptadecadienoic acid","16-methyl-6Z,9Z-heptadecadienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01020208,"16-methyl-9Z,12Z-heptadecadienoic acid","16-methyl-9Z,12Z-heptadecadienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01020369,"16:2(2E,4E)(4Me,6Me[S])","4,6S-dimethyl-2E,4E-hexadecadienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01020377,"16:2(2E,4E)(5Me,7Me[S])","5,7S-methyl-2E,4E-hexadecadienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01020427,"4-Methyl-7,11-heptadecadienoic acid","4-methyl-7Z,11Z-heptadecadienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01020416,"4R-methyl-7Z,11Z-heptadecadienoic acid","4R-methyl-7Z,11Z-heptadecadienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030774,(R)-laballenic acid,"5R,6-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030914,(S)-laballenic acid,"5S,6-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01031105,"10,13-Octadecadienoic acid","10,13-Octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030568,10-octadecynoic acid,10-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030125,"10E,12Z-octadecadienoic acid","10E,12Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030297,"10E,14E-octadecadienoic acid","10E,14E-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01031059,"10Z,12E-Octadecadienoic acid","10Z,12E-Octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030124,"10Z,12Z-octadecadienoic acid","10Z,12Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030127,"10Z,13Z-octadecadienoic acid","10Z,13Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030298,"10Z,14Z-octadecadienoic acid","10Z,14Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030569,11-octadecynoic acid,11-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01031279,"11E,13Z-Octadecadienoic acid","11E,13Z-Octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030299,"11Z,14Z-octadecadienoic acid","11Z,14Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030300,"11Z,15Z-octadecadienoic acid","11Z,15Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030570,12-octadecynoic acid,12-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030301,"12E,16E-octadecadienoic acid","12E,16E-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030302,"12Z,15Z-octadecadienoic acid","12Z,15Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01031083,"13,16-Octadecadienoic acid","13,16-Octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030571,13-octadecynoic acid,13-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030303,"13E,17-octadecadienoic acid","13E,17-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030304,"13Z,16Z-octadecadienoic acid","13Z,16Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01031102,"14,17-Octadecadienoic acid","14,17-Octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030572,14-octadecynoic acid,14-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030305,"14Z,17-octadecadienoic acid","14Z,17-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030573,15-octadecynoic acid,15-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030574,16-octadecynoic acid,16-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030575,17-octadecynoic acid,17-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030306,"2,4-octadecadienoic acid","2,4-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030563,2-octadecynoic acid,2-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030307,"2E,6E-octadecadienoic acid","2E,6E-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030308,"2Z,5Z-octadecadienoic acid","2Z,5Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030309,"2Z,6Z-octadecadienoic acid","2Z,6Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030564,3-octadecynoic acid,3-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030310,"3E,7E-octadecadienoic acid","3E,7E-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030311,"3Z,12Z-octadecadienoic acid","3Z,12Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030312,"3Z,6Z-octadecadienoic acid","3Z,6Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030313,"3Z,7Z-octadecadienoic acid","3Z,7Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030314,"4,9-octadecadienoic acid","4,9-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030565,4-octadecynoic acid,4-octadecynoic acid,Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030315,"4E,8E-octadecadienoic acid","4E,8E-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01031168,"4Z,11Z-octadecadienoic acid","4Z,11Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030316,"4Z,7Z-octadecadienoic acid","4Z,7Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030317,"4Z,8Z-octadecadienoic acid","4Z,8Z-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=FA 18:2,LMFA01030318,"5,10-octadecadienoic acid","5,10-octadecadienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010348,"10E,12E-Hexadecadienyl acetate","10E,12E-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010355,"10E,12Z-Hexadecadienyl acetate","10E,12Z-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010377,11-Hexadecynyl acetate,11-Hexadecynyl acetate,Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010372,"11Z,14E-Hexadecadienyl acetate","11Z,14E-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010357,"4E,6Z-Hexadecadienyl acetate","4E,6Z-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010375,"7Z,11Z-Hexadecadienyl acetate","7Z,11Z-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010376,"SFE 16:1(8Z,10Z)/2:0","8Z,10Z-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010369,"SFE 16:2(10Z,12E)/2:0","10Z,12E-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010356,"SFE 16:2(11E,13E)/2:0","11E,13Z-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010349,"SFE 16:2(11E,13E):2:0","11E,13E-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010371,"SFE 16:2(11Z,13E)/2:0","11Z,13E-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010374,"SFE 16:2(11Z,13Z):2:0","11Z,13Z-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010358,"SFE 16:2(6E,11Z)/2:0","6E,11Z-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010373,"SFE 16:2(7Z,11E)/2:0","7Z,11E-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010359,"SFE 16:2(9E,11Z)/2:0","9E,11Z-Hexadecadienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=SFE 18:2,LMFA07010564,"SFE 2:0/16:2(11Z,13Z)","Ethyl 11Z,13Z-hexadecadienoate",Fatty esters [FA07],Short fatty esters [FA0710],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=WE 18:2,LMFA07010620,"(E)-3,7-Dimethyl-2,6-octadienyl octanoate","(E)-3,7-Dimethyl-2,6-octadienyl octanoate",Fatty esters [FA07],Wax monoesters [FA0701],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=WE 18:2,LMFA07010628,"WE 8:2(2Z,6E)(3Me,7Me)/8:0","(Z)-3,7-Dimethyl-2,6-octadienyl octanoate",Fatty esters [FA07],Wax monoesters [FA0701],280.24,C18H32O2,279.23317,11.606
/resources/tools/chemdb_ontology?abbrev=MG 20:4;O,LMGL01010031,12-HETE-G,"2-(12S-hydroxy-5Z,8Z,10E,14Z-eicosatetraenoyl)-sn-glycerol",Monoradylglycerols [GL01],Monoacylglycerols [GL0101],394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=MG 20:4;O,LMGL01010030,15-HETE-G,"2-(15S-hydroxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycerol",Monoradylglycerols [GL01],Monoacylglycerols [GL0101],394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=MG 20:4;O,LMGP01050151,"MG(18:3(5Y,7Z,17)(2OMe[S],12Me)/0:0)","1-(2S-methoxy-12-methyloctadeca-7Z,17-dien-5-ynoyl)-sn-glycerol",Monoradylglycerols [GL01],Monoacylglycerols [GL0101],394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 23:1;O5,LMST04060025,Nor-alpha-muricholic acid,"24-nor-3alpha,6beta,7alpha-trihydroxy-5beta-cholan-23-oic acid",Bile acids and derivatives [ST04],"C23 bile acids, alcohols, and derivatives [ST0406]",394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 23:1;O5,LMST04060026,Nor-beta-muricholic acid,"24-nor-3alpha,6beta,7beta-trihydroxy-5beta-cholan-23-oic acid",Bile acids and derivatives [ST04],"C23 bile acids, alcohols, and derivatives [ST0406]",394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 23:1;O5,LMST04060027,Nor-omega-muricholic acid,"24-nor-3alpha,6alpha,7beta-trihydroxy-5beta-cholan-23-oic acid",Bile acids and derivatives [ST04],"C23 bile acids, alcohols, and derivatives [ST0406]",394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 23:1;O5,LMST04060029,Noravicholic acid,"24-nor-3alpha,7alpha,16alpha-trihydroxy-5beta-cholan-23-oic acid",Bile acids and derivatives [ST04],"C23 bile acids, alcohols, and derivatives [ST0406]",394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 23:1;O5,LMST04060019,Norcholic acid,"24-nor-3alpha,7alpha,12alpha-trihydroxy-5beta-cholan-23-oic acid",Bile acids and derivatives [ST04],"C23 bile acids, alcohols, and derivatives [ST0406]",394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 23:1;O5,LMST04060022,Norhyocholic acid,"24-nor-3alpha,6alpha,7alpha-trihydroxy-5beta-cholan-23-oic acid",Bile acids and derivatives [ST04],"C23 bile acids, alcohols, and derivatives [ST0406]",394.27,C23H38O5,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=FA 21:4;O,LMFA01070047,"methyl 5R,6R-epoxy-9E-eicosen-7-ynoate","methyl 5R,6R-epoxy-9E-eicosen-7-ynoate",Fatty Acids and Conjugates [FA01],Epoxy fatty acids [FA0107],334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030305,17alpha-hydroxy-alloprogesterone,"5-alpha-pregnane-3-alpha, 17alpha-diol-20-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030132,21-hydroxyallopregnanolone,"3alpha,21-dihydroxy-5alpha-pregnane-20-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030311,"3alpha,15beta-dihydroxy-5beta-pregnan-20-one","3alpha,15beta-dihydroxy-5beta-pregnan-20-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030315,"3alpha,16alpha-dihydroxy-5beta-pregnan-20-one","3alpha,16alpha-dihydroxy-5beta-pregnan-20-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030211,Asterogenol,"5alpha-pregn-9(11)-en-3beta,6alpha,20R-triol",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030322,Meliavosin,"2alpha,3beta-dihydroxy-5alpha-pregnan-16-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030263,"Pregn-5-ene-3beta,17alpha,20alpha-triol","Pregn-5-en-3beta,17alpha,20S-triol",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030283,Tetrahydrodeoxycorticosterone,"3alpha,21-Dihydroxy-5beta-pregnan-20-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030326,,"2beta,3beta-dihydroxy-5alpha-pregnan-16-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O3,LMST02030329,,"3beta,4alpha-dihydroxy-5alpha-pregnan-16-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",334.25,C21H34O3,393.2651,2.8
/resources/tools/chemdb_ontology?abbrev=FA 19:7;O,LMFA01070051,"methyl 8R,9R-epoxy-13Z,15Z-eicosadien-4,6-diynoate","methyl 8R,9R-epoxy-13Z,15Z-eicosadien-4,6-diynoate",Fatty Acids and Conjugates [FA01],Epoxy fatty acids [FA0107],300.17,C19H24O3,299.16541,4.442
/resources/tools/chemdb_ontology?abbrev=ST 19:4;O3,LMST02010033,2-Methoxyestrone,"2-methoxy,3-hydroxy-estra-1,3,5(10)-trien-17-one",Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],300.17,C19H24O3,299.16541,4.442
/resources/tools/chemdb_ontology?abbrev=ST 19:4;O3,LMST02010057,4-Methoxyestrone,"4-methoxy-estra-1,3,5(10)-trien-3-ol-17-one",Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],300.17,C19H24O3,299.16541,4.442
